seq_id,generation_time_sec,avg_token_latency_ms,throughput_tokens_per_sec,sequence_length,self_perplexity,posthoc_perplexity,memory_usage_mb,seed,temperature,top_k,top_p,batch_size,num_iterations
seq_01163,0.145,3.508,3530.74,470,4.0653,623529088.0,456.6,42,1,0,1,1,40
seq_01164,0.1447,3.497,3539.12,470,4.657,1190172032.0,456.6,42,1,0,1,1,40
seq_01165,0.1449,3.504,3533.03,473,4.0396,1338406656.0,456.6,42,1,0,1,1,40
seq_01166,0.1448,3.5,3536.83,472,4.0533,1488673024.0,456.6,42,1,0,1,1,40
seq_01167,0.145,3.505,3531.89,471,4.9254,927531200.0,456.6,42,1,0,1,1,40
seq_01168,0.1448,3.501,3536.41,473,4.5758,3161400576.0,456.6,42,1,0,1,1,40
seq_01169,0.1451,3.506,3527.79,470,3.6648,1569789952.0,456.6,42,1,0,1,1,40
seq_01170,0.145,3.506,3531.85,470,4.0441,1250982528.0,456.6,42,1,0,1,1,40
seq_01171,0.1447,3.497,3537.58,474,4.2859,1354684672.0,456.6,42,1,0,1,1,40
seq_01172,0.145,3.505,3531.47,471,4.1217,955828608.0,456.6,42,1,0,1,1,40
seq_01173,0.1445,3.495,3542.39,472,5.0265,1444297728.0,456.6,42,1,0,1,1,40
seq_01174,0.145,3.506,3530.3,474,5.7685,1491987456.0,456.6,42,1,0,1,1,40
seq_01175,0.1447,3.499,3537.47,472,4.9947,1035478208.0,456.6,42,1,0,1,1,40
seq_01176,0.145,3.507,3529.99,472,4.9908,822421376.0,456.6,42,1,0,1,1,40
seq_01177,0.1448,3.5,3536.22,470,4.6141,622361088.0,456.6,42,1,0,1,1,40
seq_01178,0.145,3.504,3531.95,470,3.9974,1375369728.0,456.6,42,1,0,1,1,40
seq_01179,0.145,3.505,3531.97,470,5.6441,552453056.0,456.6,42,1,0,1,1,40
seq_01180,0.1447,3.498,3538.93,471,6.0665,635767680.0,456.6,42,1,0,1,1,40
seq_01181,0.1453,3.512,3524.55,470,4.2387,2025520384.0,456.6,42,1,0,1,1,40
seq_01182,0.1449,3.504,3532.67,473,4.1321,931372800.0,456.6,42,1,0,1,1,40
seq_01183,0.145,3.507,3529.91,471,3.804,2376647680.0,456.6,42,1,0,1,1,40
seq_01184,0.1448,3.498,3536.5,471,5.996,1260003072.0,456.6,42,1,0,1,1,40
seq_01185,0.1451,3.506,3529.57,471,6.4323,1445350400.0,456.6,42,1,0,1,1,40
seq_01186,0.1447,3.499,3537.27,471,3.0662,743760000.0,456.6,42,1,0,1,1,40
seq_01187,0.1452,3.51,3526.87,475,3.9793,1781439872.0,456.6,42,1,0,1,1,40
seq_01188,0.1453,3.51,3524.6,472,4.0353,1284749184.0,456.6,42,1,0,1,1,40
seq_01189,0.1445,3.492,3543.97,470,3.9903,866194816.0,456.6,42,1,0,1,1,40
seq_01190,0.1453,3.511,3524.68,471,4.0171,446260864.0,456.6,42,1,0,1,1,40
seq_01191,0.1448,3.501,3535.16,470,6.0075,1536265472.0,456.6,42,1,0,1,1,40
seq_01192,0.145,3.506,3530.9,472,6.3756,1145942528.0,456.6,42,1,0,1,1,40
seq_01193,0.1449,3.505,3532.28,471,4.7207,996092672.0,456.6,42,1,0,1,1,40
seq_01194,0.1451,3.507,3529.71,472,5.1237,1414229888.0,456.6,42,1,0,1,1,40
seq_01195,0.145,3.504,3532.09,471,5.0994,990246784.0,456.6,42,1,0,1,1,40
seq_01196,0.1451,3.508,3527.86,475,5.9594,2713114368.0,456.6,42,1,0,1,1,40
seq_01197,0.145,3.504,3532.0,474,4.2269,1760128000.0,456.6,42,1,0,1,1,40
seq_01198,0.1444,3.491,3545.71,475,4.5765,1037059392.0,456.6,42,1,0,1,1,40
seq_01199,0.1451,3.507,3528.35,472,5.0847,1179561600.0,456.6,42,1,0,1,1,40
seq_01200,0.1448,3.5,3535.52,470,4.3159,1117973632.0,456.6,42,1,0,1,1,40
seq_01201,0.145,3.506,3530.56,472,5.6428,1594726528.0,456.6,42,1,0,1,1,40
seq_01202,0.1448,3.502,3535.16,471,4.1553,2268812544.0,456.6,42,1,0,1,1,40
seq_01203,0.1451,3.507,3527.79,473,5.2547,1427942144.0,456.6,42,1,0,1,1,40
seq_01204,0.1449,3.503,3534.6,472,6.0018,1111442048.0,456.6,42,1,0,1,1,40
seq_01205,0.1451,3.507,3529.07,473,5.1282,1266762368.0,456.6,42,1,0,1,1,40
seq_01206,0.145,3.506,3531.64,472,4.3338,585722368.0,456.6,42,1,0,1,1,40
seq_01207,0.1449,3.505,3532.57,473,5.0812,863216128.0,456.6,42,1,0,1,1,40
seq_01208,0.1451,3.51,3528.04,471,7.2948,916585280.0,456.6,42,1,0,1,1,40
seq_01209,0.145,3.506,3530.6,475,6.0426,1549590912.0,456.6,42,1,0,1,1,40
seq_01210,0.145,3.506,3531.99,471,3.6914,897955584.0,456.6,42,1,0,1,1,40
seq_01211,0.1454,3.514,3522.33,473,3.6472,1217113984.0,456.6,42,1,0,1,1,40
seq_01212,0.1448,3.503,3535.76,471,3.8462,821131328.0,456.6,42,1,0,1,1,40
seq_01213,0.145,3.506,3530.88,470,4.5121,948355904.0,456.6,42,1,0,1,1,40
seq_01214,0.145,3.505,3531.77,473,3.2434,1242519296.0,456.6,42,1,0,1,1,40
seq_01215,0.1451,3.508,3528.13,471,3.9143,2507503104.0,456.6,42,1,0,1,1,40
seq_01216,0.1446,3.498,3539.74,472,6.9428,1798678400.0,456.6,42,1,0,1,1,40
seq_01217,0.1452,3.511,3526.55,471,4.347,1216424704.0,456.6,42,1,0,1,1,40
seq_01218,0.1448,3.5,3537.07,473,4.9035,1170471424.0,456.6,42,1,0,1,1,40
seq_01219,0.1449,3.504,3532.66,471,5.3076,828926976.0,456.6,42,1,0,1,1,40
seq_01220,0.145,3.507,3530.23,471,4.3261,1829514112.0,456.6,42,1,0,1,1,40
seq_01221,0.1452,3.51,3525.76,472,4.0235,1497824128.0,456.6,42,1,0,1,1,40
seq_01222,0.145,3.506,3530.93,471,4.1354,283900448.0,456.6,42,1,0,1,1,40
seq_01223,0.145,3.505,3531.28,471,3.6709,1004977984.0,456.6,42,1,0,1,1,40
seq_01224,0.145,3.508,3530.15,471,6.0363,1631843968.0,456.6,42,1,0,1,1,40
seq_01225,0.1451,3.509,3528.53,470,4.8298,1358395008.0,456.6,42,1,0,1,1,40
seq_01226,0.1451,3.509,3528.57,473,4.2242,2267670528.0,456.6,42,1,0,1,1,40
seq_01227,0.1448,3.501,3536.2,470,2.8304,2307690496.0,456.6,42,1,0,1,1,40
seq_01228,0.1451,3.508,3529.23,470,6.3064,2402283776.0,456.6,42,1,0,1,1,40
seq_01229,0.1451,3.51,3527.82,471,3.3341,1337888640.0,456.6,42,1,0,1,1,40
seq_01230,0.145,3.507,3530.1,471,4.464,2775198208.0,456.6,42,1,0,1,1,40
seq_01231,0.1453,3.511,3524.85,471,4.2162,900531776.0,456.6,42,1,0,1,1,40
seq_01232,0.1449,3.503,3533.07,472,4.1877,2016957824.0,456.6,42,1,0,1,1,40
seq_01233,0.145,3.506,3531.63,471,4.5306,1350147200.0,456.6,42,1,0,1,1,40
seq_01234,0.1448,3.502,3535.24,473,3.133,1016258112.0,456.6,42,1,0,1,1,40
seq_01235,0.1451,3.508,3528.68,472,4.4575,667335680.0,456.6,42,1,0,1,1,40
seq_01236,0.1447,3.497,3539.3,471,4.3642,1627905152.0,456.6,42,1,0,1,1,40
seq_01237,0.1451,3.508,3528.72,473,3.7025,2436379648.0,456.6,42,1,0,1,1,40
seq_01238,0.145,3.505,3532.15,471,4.2441,1994254464.0,456.6,42,1,0,1,1,40
seq_01239,0.1447,3.5,3537.47,470,4.4624,586857408.0,456.6,42,1,0,1,1,40
seq_01240,0.1451,3.51,3527.66,470,3.8931,1348754688.0,456.6,42,1,0,1,1,40
seq_01241,0.1448,3.5,3536.59,475,3.4956,2440128256.0,456.6,42,1,0,1,1,40
seq_01242,0.145,3.505,3532.02,470,5.5742,1035120768.0,456.6,42,1,0,1,1,40
seq_01243,0.1447,3.5,3537.56,472,4.218,939060864.0,456.6,42,1,0,1,1,40
seq_01244,0.145,3.505,3530.93,471,2.7409,1351236864.0,456.6,42,1,0,1,1,40
seq_01245,0.1448,3.5,3536.8,471,5.1681,367390272.0,456.6,42,1,0,1,1,40
seq_01246,0.1451,3.507,3528.49,472,4.9582,1640278656.0,456.6,42,1,0,1,1,40
seq_01247,0.1454,3.511,3521.98,470,4.8603,2142466944.0,456.6,42,1,0,1,1,40
seq_01248,0.1452,3.507,3526.05,471,3.8858,2040690304.0,456.6,42,1,0,1,1,40
seq_01249,0.1452,3.508,3527.12,471,3.6906,1596032000.0,456.6,42,1,0,1,1,40
seq_01250,0.1452,3.509,3527.37,473,3.9315,924734848.0,456.6,42,1,0,1,1,40
seq_01251,0.1451,3.507,3529.33,471,3.8943,901786432.0,456.6,42,1,0,1,1,40
seq_01252,0.1448,3.501,3535.52,471,4.812,1368965504.0,456.6,42,1,0,1,1,40
seq_01253,0.145,3.505,3530.12,470,3.6404,1900754304.0,456.6,42,1,0,1,1,40
seq_01254,0.1452,3.51,3525.89,470,6.4869,1538649728.0,456.6,42,1,0,1,1,40
seq_01255,0.1453,3.51,3523.8,474,4.4935,1400398080.0,456.6,42,1,0,1,1,40
seq_01256,0.1451,3.508,3529.17,471,5.6666,1020107264.0,456.6,42,1,0,1,1,40
seq_01257,0.1451,3.507,3528.41,476,3.3843,1372596992.0,456.6,42,1,0,1,1,40
seq_01258,0.1451,3.507,3528.15,471,5.1109,1223654784.0,456.6,42,1,0,1,1,40
seq_01259,0.1451,3.507,3529.73,471,4.2093,829311232.0,456.6,42,1,0,1,1,40
seq_01260,0.145,3.507,3530.3,474,4.4089,2540678144.0,456.6,42,1,0,1,1,40
seq_01261,0.145,3.504,3531.81,472,4.6766,1661865984.0,456.6,42,1,0,1,1,40
seq_01262,0.1452,3.511,3526.43,471,3.8245,1247215744.0,456.6,42,1,0,1,1,40
seq_01263,0.1452,3.51,3526.65,471,3.9032,665407616.0,456.6,42,1,0,1,1,40
seq_01264,0.1449,3.503,3532.43,470,5.5595,1316583936.0,456.6,42,1,0,1,1,40
seq_01265,0.145,3.505,3531.68,471,4.6952,1182659072.0,456.6,42,1,0,1,1,40
seq_01266,0.1449,3.502,3534.27,471,4.3215,2565836032.0,456.6,42,1,0,1,1,40
seq_01267,0.1449,3.504,3532.53,471,5.4346,1465378048.0,456.6,42,1,0,1,1,40
seq_01268,0.1446,3.496,3540.4,472,3.789,1854677632.0,456.6,42,1,0,1,1,40
seq_01269,0.1449,3.505,3532.46,470,4.9348,1836653696.0,456.6,42,1,0,1,1,40
seq_01270,0.1449,3.502,3532.88,474,4.1221,1247104000.0,456.6,42,1,0,1,1,40
seq_01271,0.145,3.505,3531.09,473,3.7697,554812032.0,456.6,42,1,0,1,1,40
seq_01272,0.1449,3.503,3532.95,471,5.0361,1293652992.0,456.6,42,1,0,1,1,40
seq_01273,0.145,3.506,3531.6,471,4.2602,384841824.0,456.6,42,1,0,1,1,40
seq_01274,0.1449,3.504,3532.38,472,4.435,1158902144.0,456.6,42,1,0,1,1,40
seq_01275,0.1448,3.5,3536.43,472,5.787,1585730304.0,456.6,42,1,0,1,1,40
seq_01276,0.145,3.506,3531.73,470,4.2643,1373723264.0,456.6,42,1,0,1,1,40
seq_01277,0.1452,3.51,3525.18,471,3.3353,1262601344.0,456.6,42,1,0,1,1,40
seq_01278,0.1453,3.512,3523.32,472,5.1632,1126681728.0,456.6,42,1,0,1,1,40
seq_01279,0.1449,3.502,3534.2,471,4.3751,1291801216.0,456.6,42,1,0,1,1,40
seq_01280,0.1452,3.511,3525.55,471,5.8067,615409664.0,456.6,42,1,0,1,1,40
seq_01281,0.1453,3.51,3524.79,470,2.7813,1219895936.0,456.6,42,1,0,1,1,40
seq_01282,0.1446,3.497,3539.64,472,4.4124,1221465216.0,456.6,42,1,0,1,1,40
seq_01283,0.145,3.506,3530.9,471,5.372,1505058048.0,456.6,42,1,0,1,1,40
seq_01284,0.1448,3.499,3535.77,470,4.8587,993193856.0,456.6,42,1,0,1,1,40
seq_01285,0.145,3.506,3530.0,471,4.9068,797723456.0,456.6,42,1,0,1,1,40
seq_01286,0.1446,3.496,3539.94,471,5.1651,1641092352.0,456.6,42,1,0,1,1,40
seq_01287,0.1451,3.507,3528.73,471,3.755,1948324992.0,456.6,42,1,0,1,1,40
seq_01288,0.1448,3.502,3534.72,471,4.3756,2293556480.0,456.6,42,1,0,1,1,40
seq_01289,0.1447,3.499,3537.62,473,4.7398,1655165952.0,456.6,42,1,0,1,1,40
seq_01290,0.1447,3.499,3538.77,473,5.1206,935987072.0,456.6,42,1,0,1,1,40
seq_01291,0.1444,3.493,3544.66,472,3.7077,619451328.0,456.6,42,1,0,1,1,40
seq_01292,0.1446,3.496,3541.44,471,5.4393,1050717760.0,456.6,42,1,0,1,1,40
seq_01293,0.1444,3.492,3546.04,471,4.5484,1707361408.0,456.6,42,1,0,1,1,40
seq_01294,0.1446,3.497,3539.93,472,4.9116,1414005888.0,456.6,42,1,0,1,1,40
seq_01295,0.1441,3.484,3553.87,471,5.03,1757089024.0,456.6,42,1,0,1,1,40
seq_01296,0.1446,3.494,3540.96,473,4.0632,2173107200.0,456.6,42,1,0,1,1,40
seq_01297,0.1441,3.485,3552.15,472,4.2137,438148064.0,456.6,42,1,0,1,1,40
seq_01298,0.1445,3.495,3542.22,474,2.9853,933731328.0,456.6,42,1,0,1,1,40
seq_01299,0.1444,3.49,3546.57,471,4.0267,933241792.0,456.6,42,1,0,1,1,40
seq_01300,0.1446,3.497,3539.59,471,3.5395,1296745856.0,456.6,42,1,0,1,1,40
seq_01301,0.1443,3.489,3548.82,470,5.2139,1193513600.0,456.6,42,1,0,1,1,40
seq_01302,0.1446,3.497,3541.11,471,3.722,694500672.0,456.6,42,1,0,1,1,40
seq_01303,0.1443,3.488,3548.12,472,5.3388,1411225344.0,456.6,42,1,0,1,1,40
seq_01304,0.1444,3.493,3545.14,473,4.5669,928556096.0,456.6,42,1,0,1,1,40
seq_01305,0.1445,3.493,3544.33,471,5.051,2449010432.0,456.6,42,1,0,1,1,40
seq_01306,0.1445,3.496,3542.7,473,3.8142,1647399168.0,456.6,42,1,0,1,1,40
seq_01307,0.1444,3.493,3545.32,471,5.7302,1560431360.0,456.6,42,1,0,1,1,40
seq_01308,0.1447,3.499,3538.74,471,3.3414,912844672.0,456.6,42,1,0,1,1,40
seq_01309,0.1445,3.49,3543.18,471,4.1725,1292264576.0,456.6,42,1,0,1,1,40
seq_01310,0.1444,3.493,3545.38,471,5.1036,232033456.0,456.6,42,1,0,1,1,40
seq_01311,0.1446,3.494,3541.9,472,4.4889,608731968.0,456.6,42,1,0,1,1,40
seq_01312,0.1443,3.489,3549.0,470,4.6989,1458254208.0,456.6,42,1,0,1,1,40
seq_01313,0.1448,3.499,3537.12,471,3.9952,1291971200.0,456.6,42,1,0,1,1,40
seq_01314,0.1446,3.494,3541.42,473,4.6177,815817280.0,456.6,42,1,0,1,1,40
seq_01315,0.1446,3.495,3541.8,471,5.0825,949296960.0,456.6,42,1,0,1,1,40
seq_01316,0.1445,3.493,3543.56,473,8.2341,1453996672.0,456.6,42,1,0,1,1,40
seq_01317,0.1447,3.499,3538.22,473,4.6395,654951488.0,456.6,42,1,0,1,1,40
seq_01318,0.1443,3.491,3546.99,472,4.6828,516300032.0,456.6,42,1,0,1,1,40
seq_01319,0.1446,3.498,3539.62,471,4.9782,1547437824.0,456.6,42,1,0,1,1,40
seq_01320,0.1445,3.496,3542.5,471,4.7734,1303289472.0,456.6,42,1,0,1,1,40
seq_01321,0.1445,3.494,3543.99,470,4.9427,503424064.0,456.6,42,1,0,1,1,40
seq_01322,0.1444,3.494,3545.04,472,4.8261,666539392.0,456.6,42,1,0,1,1,40
seq_01323,0.1451,3.509,3527.59,472,5.3116,1570293120.0,456.6,42,1,0,1,1,40
seq_01324,0.1445,3.494,3543.74,470,3.612,779977216.0,456.6,42,1,0,1,1,40
seq_01325,0.1444,3.491,3545.87,473,5.3247,1655282816.0,456.6,42,1,0,1,1,40
seq_01326,0.1446,3.496,3540.51,474,5.5418,1135156864.0,456.6,42,1,0,1,1,40
seq_01327,0.1444,3.492,3546.24,473,7.6843,548117248.0,456.6,42,1,0,1,1,40
seq_01328,0.1447,3.498,3538.45,470,3.2617,829055104.0,456.6,42,1,0,1,1,40
seq_01329,0.1444,3.493,3545.17,471,3.3874,2566477312.0,456.6,42,1,0,1,1,40
seq_01330,0.1446,3.496,3541.0,471,3.5567,1379086720.0,456.6,42,1,0,1,1,40
seq_01331,0.1444,3.49,3546.42,471,6.3526,1293322240.0,456.6,42,1,0,1,1,40
seq_01332,0.1445,3.495,3544.04,473,4.091,1090857856.0,456.6,42,1,0,1,1,40
seq_01333,0.1441,3.485,3552.88,473,3.157,813644864.0,456.6,42,1,0,1,1,40
seq_01334,0.1444,3.493,3545.3,472,4.3837,663436992.0,456.6,42,1,0,1,1,40
seq_01335,0.1442,3.488,3549.52,475,5.5011,766937856.0,456.6,42,1,0,1,1,40
seq_01336,0.2062,5.036,2483.48,470,5.6395,1154445696.0,456.6,42,1,0,1,1,40
seq_01337,0.147,3.554,3481.82,474,4.971,817889536.0,456.6,42,1,0,1,1,40
seq_01338,0.1455,3.516,3518.19,470,4.6907,1104129280.0,456.6,42,1,0,1,1,40
seq_01339,0.1457,3.518,3513.62,471,5.5937,759597632.0,456.6,42,1,0,1,1,40
seq_01340,0.1456,3.516,3517.32,471,3.3278,1763831680.0,456.6,42,1,0,1,1,40
seq_01341,0.1458,3.522,3510.95,471,3.7671,996563904.0,456.6,42,1,0,1,1,40
seq_01342,0.1459,3.523,3510.32,473,6.3374,1327763200.0,456.6,42,1,0,1,1,40
seq_01343,0.1456,3.515,3517.64,471,5.1453,1787760768.0,456.6,42,1,0,1,1,40
seq_01344,0.1457,3.521,3514.65,471,3.3365,1673603712.0,456.6,42,1,0,1,1,40
seq_01345,0.1456,3.517,3516.32,471,5.5931,1742158848.0,456.6,42,1,0,1,1,40
seq_01346,0.1457,3.52,3514.38,471,3.7979,1199017088.0,456.6,42,1,0,1,1,40
seq_01347,0.1456,3.516,3517.15,471,4.8459,852399808.0,456.6,42,1,0,1,1,40
seq_01348,0.1454,3.515,3521.45,471,4.2801,812421376.0,456.6,42,1,0,1,1,40
seq_01349,0.1455,3.517,3518.41,470,4.6901,1041976448.0,456.6,42,1,0,1,1,40
seq_01350,0.1455,3.517,3517.99,471,4.9426,1236797312.0,456.6,42,1,0,1,1,40
seq_01351,0.1455,3.516,3517.75,471,4.7597,735320704.0,456.6,42,1,0,1,1,40
seq_01352,0.1454,3.512,3521.39,470,3.9647,1180968576.0,456.6,42,1,0,1,1,40
seq_01353,0.145,3.504,3530.49,470,4.1142,884089728.0,456.6,42,1,0,1,1,40
seq_01354,0.1457,3.521,3514.23,471,4.6655,466587712.0,456.6,42,1,0,1,1,40
seq_01355,0.1454,3.515,3520.66,470,3.9183,1046881024.0,456.6,42,1,0,1,1,40
seq_01356,0.1454,3.514,3522.53,472,3.8597,695964608.0,456.6,42,1,0,1,1,40
seq_01357,0.1454,3.512,3521.97,472,5.2513,1613158528.0,456.6,42,1,0,1,1,40
seq_01358,0.1459,3.523,3510.14,471,4.182,1899609088.0,456.6,42,1,0,1,1,40
seq_01359,0.1455,3.517,3517.74,474,4.7531,1759325952.0,456.6,42,1,0,1,1,40
seq_01360,0.1455,3.515,3519.09,472,5.5733,1480695936.0,456.6,42,1,0,1,1,40
seq_01361,0.1455,3.515,3517.94,470,4.0362,1221376640.0,456.6,42,1,0,1,1,40
seq_01362,0.1454,3.512,3521.32,471,4.8748,1745714688.0,456.6,42,1,0,1,1,40
seq_01363,0.1455,3.515,3519.69,472,4.8269,1887427072.0,456.6,42,1,0,1,1,40
seq_01364,0.1456,3.519,3515.46,471,4.5373,1137660288.0,456.6,42,1,0,1,1,40
seq_01365,0.145,3.504,3530.32,471,5.6466,787065408.0,456.6,42,1,0,1,1,40
seq_01366,0.1454,3.514,3521.64,472,3.9825,1058942528.0,456.6,42,1,0,1,1,40
seq_01367,0.1458,3.522,3511.27,471,5.5884,2022937344.0,456.6,42,1,0,1,1,40
seq_01368,0.1455,3.515,3518.86,472,5.0364,1949406848.0,456.6,42,1,0,1,1,40
seq_01369,0.1454,3.514,3521.72,470,5.3674,2064816256.0,456.6,42,1,0,1,1,40
seq_01370,0.1454,3.513,3522.02,470,3.611,1946597888.0,456.6,42,1,0,1,1,40
seq_01371,0.1455,3.517,3518.16,470,4.2457,965777600.0,456.6,42,1,0,1,1,40
seq_01372,0.1453,3.512,3522.8,471,4.551,2348045312.0,456.6,42,1,0,1,1,40
seq_01373,0.1453,3.512,3523.82,472,5.0948,2769064960.0,456.6,42,1,0,1,1,40
seq_01374,0.1454,3.515,3520.62,473,4.0469,1095722880.0,456.6,42,1,0,1,1,40
seq_01375,0.1455,3.517,3519.51,472,5.39,2207375104.0,456.6,42,1,0,1,1,40
seq_01376,0.1454,3.514,3522.08,471,4.8473,1508616064.0,456.6,42,1,0,1,1,40
seq_01377,0.1454,3.514,3521.89,475,3.8482,855496128.0,456.6,42,1,0,1,1,40
seq_01378,0.1456,3.518,3517.06,471,6.6619,670692992.0,456.6,42,1,0,1,1,40
seq_01379,0.1452,3.51,3526.63,472,5.4613,1283206144.0,456.6,42,1,0,1,1,40
seq_01380,0.1455,3.516,3519.76,470,6.1206,1719476096.0,456.6,42,1,0,1,1,40
seq_01381,0.1454,3.514,3520.71,473,2.9687,422231744.0,456.6,42,1,0,1,1,40
seq_01382,0.1456,3.517,3517.62,473,5.7688,695936704.0,456.6,42,1,0,1,1,40
seq_01383,0.1456,3.519,3516.7,471,4.121,1006420416.0,456.6,42,1,0,1,1,40
seq_01384,0.145,3.504,3531.13,470,3.9459,1702041984.0,456.6,42,1,0,1,1,40
seq_01385,0.1457,3.521,3515.22,470,5.3565,1307153152.0,456.6,42,1,0,1,1,40
seq_01386,0.1455,3.515,3519.7,475,5.939,1311411072.0,456.6,42,1,0,1,1,40
seq_01387,0.1458,3.522,3512.53,472,4.8767,829240064.0,456.6,42,1,0,1,1,40
seq_01388,0.1452,3.508,3527.17,471,4.1612,1776021760.0,456.6,42,1,0,1,1,40
seq_01389,0.1458,3.523,3512.55,470,4.308,1425525632.0,456.6,42,1,0,1,1,40
seq_01390,0.1455,3.517,3518.5,472,4.6878,1630067712.0,456.6,42,1,0,1,1,40
seq_01391,0.1453,3.512,3524.44,471,4.7515,723296768.0,456.6,42,1,0,1,1,40
seq_01392,0.1456,3.519,3516.73,472,3.4827,683420480.0,456.6,42,1,0,1,1,40
seq_01393,0.1453,3.512,3523.38,473,7.8502,973337472.0,456.6,42,1,0,1,1,40
seq_01394,0.1456,3.518,3517.47,476,4.9737,1563595520.0,456.6,42,1,0,1,1,40
seq_01395,0.1456,3.518,3517.15,470,5.3682,1245568384.0,456.6,42,1,0,1,1,40
seq_01396,0.1452,3.51,3525.75,470,3.6811,1637365504.0,456.6,42,1,0,1,1,40
seq_01397,0.1456,3.52,3516.16,470,4.9034,1534739712.0,456.6,42,1,0,1,1,40
seq_01398,0.1457,3.52,3514.16,473,4.5195,599441920.0,456.6,42,1,0,1,1,40
seq_01399,0.1455,3.515,3519.17,474,5.2416,1527951744.0,456.6,42,1,0,1,1,40
seq_01400,0.1453,3.511,3524.39,471,7.5113,1963167872.0,456.6,42,1,0,1,1,40
seq_01401,0.1455,3.515,3519.25,471,6.125,1799024896.0,456.6,42,1,0,1,1,40
seq_01402,0.1456,3.519,3516.2,471,3.9132,2337695744.0,456.6,42,1,0,1,1,40
seq_01403,0.1454,3.512,3521.83,476,4.5305,1668593152.0,456.6,42,1,0,1,1,40
seq_01404,0.1457,3.52,3514.9,472,5.5317,1118188928.0,456.6,42,1,0,1,1,40
seq_01405,0.1455,3.516,3519.34,472,3.5611,1446883968.0,456.6,42,1,0,1,1,40
seq_01406,0.1454,3.515,3521.3,472,6.2859,1317636480.0,456.6,42,1,0,1,1,40
seq_01407,0.1456,3.519,3516.73,473,4.3899,346614240.0,456.6,42,1,0,1,1,40
seq_01408,0.145,3.504,3531.51,471,5.9754,700592768.0,456.6,42,1,0,1,1,40
seq_01409,0.1456,3.518,3515.95,470,4.2737,948594752.0,456.6,42,1,0,1,1,40
seq_01410,0.1451,3.509,3527.63,471,4.3185,927610816.0,456.6,42,1,0,1,1,40
seq_01411,0.1456,3.52,3515.28,472,3.6766,965508736.0,456.6,42,1,0,1,1,40
seq_01412,0.1456,3.516,3516.72,470,3.9956,627452928.0,456.6,42,1,0,1,1,40
seq_01413,0.1455,3.516,3520.09,471,4.9022,958104704.0,456.6,42,1,0,1,1,40
seq_01414,0.1457,3.521,3514.56,472,5.1303,2098664960.0,456.6,42,1,0,1,1,40
seq_01415,0.1454,3.512,3520.16,474,4.2533,2034231424.0,456.6,42,1,0,1,1,40
seq_01416,0.1455,3.515,3519.05,474,3.7926,1500680832.0,456.6,42,1,0,1,1,40
seq_01417,0.1452,3.51,3525.93,470,3.5958,1091192832.0,456.6,42,1,0,1,1,40
seq_01418,0.1456,3.518,3516.56,471,3.8326,1644623872.0,456.6,42,1,0,1,1,40
seq_01419,0.1455,3.517,3518.06,471,3.4514,868969856.0,456.6,42,1,0,1,1,40
seq_01420,0.1453,3.511,3523.91,471,6.347,1079509120.0,456.6,42,1,0,1,1,40
seq_01421,0.1455,3.517,3519.27,471,3.086,861584448.0,456.6,42,1,0,1,1,40
seq_01422,0.1454,3.515,3521.0,470,3.2022,1930849024.0,456.6,42,1,0,1,1,40
seq_01423,0.1456,3.519,3516.27,471,4.7774,1384634880.0,456.6,42,1,0,1,1,40
seq_01424,0.1455,3.514,3519.99,471,5.6199,1441839744.0,456.6,42,1,0,1,1,40
seq_01425,0.1456,3.517,3517.25,470,7.7299,2160873216.0,456.6,42,1,0,1,1,40
seq_01426,0.1456,3.518,3517.38,470,3.2416,738321152.0,456.6,42,1,0,1,1,40
seq_01427,0.1455,3.515,3519.97,471,4.9549,1274855680.0,456.6,42,1,0,1,1,40
seq_01428,0.1455,3.515,3519.02,472,3.0344,1114129152.0,456.6,42,1,0,1,1,40
seq_01429,0.1455,3.515,3519.06,470,3.6359,2308478464.0,456.6,42,1,0,1,1,40
seq_01430,0.1463,3.528,3500.27,472,3.3423,1642733312.0,456.6,42,1,0,1,1,40
seq_01431,0.1461,3.527,3505.27,472,4.7833,724887808.0,456.6,42,1,0,1,1,40
seq_01432,0.1456,3.516,3517.65,470,3.843,787828416.0,456.6,42,1,0,1,1,40
seq_01433,0.1459,3.524,3510.26,474,6.4656,1420298624.0,456.6,42,1,0,1,1,40
seq_01434,0.1458,3.521,3512.04,471,4.116,998938944.0,456.6,42,1,0,1,1,40
seq_01435,0.1458,3.522,3512.21,472,4.0716,744648512.0,456.6,42,1,0,1,1,40
seq_01436,0.1455,3.517,3517.82,472,5.1275,1693586816.0,456.6,42,1,0,1,1,40
seq_01437,0.1457,3.52,3513.19,473,4.9388,2551965184.0,456.6,42,1,0,1,1,40
seq_01438,0.1459,3.526,3509.36,471,2.7195,2050452096.0,456.6,42,1,0,1,1,40
seq_01439,0.1453,3.512,3522.6,470,3.8039,1493530624.0,456.6,42,1,0,1,1,40
seq_01440,0.1458,3.52,3512.41,473,5.568,764198528.0,456.6,42,1,0,1,1,40
seq_01441,0.1458,3.521,3512.64,472,3.795,1068608576.0,456.6,42,1,0,1,1,40
seq_01442,0.1455,3.517,3517.71,472,4.6855,989291520.0,456.6,42,1,0,1,1,40
seq_01443,0.1456,3.517,3516.54,470,3.4023,678196480.0,456.6,42,1,0,1,1,40
