seq_id,generation_time_sec,avg_token_latency_ms,throughput_tokens_per_sec,sequence_length,self_perplexity,posthoc_perplexity,memory_usage_mb,seed,temperature,top_k,top_p,batch_size,num_iterations
seq_00268,0.0701,1.709,7272.35,510,17.7267,1.7304,85.14,42,1.0,0,1.0,1,40
seq_00269,0.0703,1.713,7257.62,510,18.0203,1.7117,85.14,42,1.0,0,1.0,1,40
seq_00270,0.0703,1.711,7258.72,510,18.3969,1.7514,85.14,42,1.0,0,1.0,1,40
seq_00271,0.0702,1.712,7260.33,510,16.9146,1.7196,85.14,42,1.0,0,1.0,1,40
seq_00272,0.07,1.706,7284.38,510,19.8676,1.7224,85.14,42,1.0,0,1.0,1,40
seq_00273,0.0707,1.724,7210.86,510,21.295,1.7557,85.14,42,1.0,0,1.0,1,40
seq_00274,0.0701,1.707,7279.25,510,17.1126,1.7462,85.14,42,1.0,0,1.0,1,40
seq_00275,0.0702,1.71,7269.6,510,15.696,1.6928,85.14,42,1.0,0,1.0,1,40
seq_00276,0.0701,1.709,7271.58,510,21.6061,1.7094,85.14,42,1.0,0,1.0,1,40
seq_00277,0.0702,1.711,7262.42,510,16.3309,1.6925,85.14,42,1.0,0,1.0,1,40
seq_00278,0.0702,1.711,7266.07,510,20.286,1.755,85.14,42,1.0,0,1.0,1,40
seq_00279,0.0702,1.711,7264.2,510,18.6075,1.7173,85.14,42,1.0,0,1.0,1,40
seq_00280,0.0701,1.709,7273.76,510,20.0341,1.7455,85.14,42,1.0,0,1.0,1,40
seq_00281,0.0703,1.712,7254.17,510,17.6487,1.7015,85.14,42,1.0,0,1.0,1,40
seq_00282,0.07,1.707,7282.05,510,17.9938,1.747,85.14,42,1.0,0,1.0,1,40
seq_00283,0.0703,1.713,7256.51,510,19.9734,1.7375,85.14,42,1.0,0,1.0,1,40
seq_00284,0.07,1.707,7282.1,510,18.2458,1.726,85.14,42,1.0,0,1.0,1,40
seq_00285,0.0701,1.709,7270.34,510,16.8856,1.7259,85.14,42,1.0,0,1.0,1,40
seq_00286,0.0701,1.709,7271.83,510,16.6647,1.6979,85.14,42,1.0,0,1.0,1,40
seq_00287,0.0702,1.711,7264.76,510,18.185,1.7138,85.14,42,1.0,0,1.0,1,40
seq_00288,0.0702,1.712,7260.4,510,20.1031,1.7332,85.14,42,1.0,0,1.0,1,40
seq_00289,0.0702,1.712,7259.93,510,18.2229,1.7682,85.14,42,1.0,0,1.0,1,40
seq_00290,0.07,1.706,7283.36,510,19.7993,1.6928,85.14,42,1.0,0,1.0,1,40
seq_00291,0.0702,1.711,7266.69,510,19.3049,1.7876,85.14,42,1.0,0,1.0,1,40
seq_00292,0.0701,1.709,7273.95,510,18.073,1.7419,85.14,42,1.0,0,1.0,1,40
seq_00293,0.0702,1.712,7261.83,510,19.5334,1.7363,85.14,42,1.0,0,1.0,1,40
seq_00294,0.0701,1.708,7277.17,510,20.1451,1.7398,85.14,42,1.0,0,1.0,1,40
seq_00295,0.0712,1.735,7162.4,510,17.9723,1.7303,85.14,42,1.0,0,1.0,1,40
seq_00296,0.0703,1.713,7257.71,510,19.4425,1.74,85.14,42,1.0,0,1.0,1,40
seq_00297,0.0702,1.711,7261.19,510,18.1465,1.7242,85.14,42,1.0,0,1.0,1,40
seq_00298,0.0701,1.708,7275.71,510,17.995,1.726,85.14,42,1.0,0,1.0,1,40
seq_00299,0.0704,1.715,7246.16,510,18.4195,1.7069,85.14,42,1.0,0,1.0,1,40
seq_00300,0.07,1.706,7283.74,510,18.0978,1.7643,85.14,42,1.0,0,1.0,1,40
seq_00301,0.0702,1.712,7260.15,510,19.008,1.7982,85.14,42,1.0,0,1.0,1,40
seq_00302,0.0703,1.712,7256.93,510,17.1304,1.7533,85.14,42,1.0,0,1.0,1,40
seq_00303,0.0703,1.714,7251.56,510,18.7559,1.7351,85.14,42,1.0,0,1.0,1,40
seq_00304,0.0701,1.71,7270.84,510,16.7686,1.7449,85.14,42,1.0,0,1.0,1,40
seq_00305,0.0702,1.71,7266.32,510,20.1171,1.7469,85.14,42,1.0,0,1.0,1,40
seq_00306,0.0713,1.737,7154.48,510,18.2771,1.7618,85.14,42,1.0,0,1.0,1,40
seq_00307,0.0705,1.717,7235.55,510,19.0753,1.7582,85.14,42,1.0,0,1.0,1,40
seq_00308,0.0702,1.712,7260.18,510,18.4957,1.7546,85.14,42,1.0,0,1.0,1,40
seq_00309,0.0704,1.715,7247.21,510,19.1836,1.7161,85.14,42,1.0,0,1.0,1,40
seq_00310,0.0702,1.71,7265.28,510,19.1974,1.7265,85.14,42,1.0,0,1.0,1,40
seq_00311,0.0703,1.711,7259.27,510,18.6394,1.7036,85.14,42,1.0,0,1.0,1,40
seq_00312,0.0701,1.709,7274.42,510,16.6959,1.7302,85.14,42,1.0,0,1.0,1,40
seq_00313,0.0703,1.713,7254.1,510,17.1944,1.7279,85.14,42,1.0,0,1.0,1,40
seq_00314,0.0701,1.709,7274.23,510,17.4264,1.7307,85.14,42,1.0,0,1.0,1,40
seq_00315,0.0705,1.719,7229.95,510,17.3943,1.7569,85.14,42,1.0,0,1.0,1,40
seq_00316,0.0701,1.709,7271.7,510,16.7574,1.6996,85.14,42,1.0,0,1.0,1,40
seq_00317,0.0703,1.712,7255.42,510,18.3529,1.7547,85.14,42,1.0,0,1.0,1,40
seq_00318,0.0701,1.71,7270.66,510,17.9846,1.7785,85.14,42,1.0,0,1.0,1,40
seq_00319,0.0703,1.714,7253.7,510,19.803,1.7455,85.14,42,1.0,0,1.0,1,40
seq_00320,0.0702,1.712,7260.3,510,19.0944,1.7382,85.14,42,1.0,0,1.0,1,40
seq_00321,0.0709,1.727,7194.66,510,20.3251,1.7366,85.14,42,1.0,0,1.0,1,40
seq_00322,0.0702,1.712,7259.81,510,20.9138,1.7434,85.14,42,1.0,0,1.0,1,40
seq_00323,0.0702,1.711,7265.33,510,18.8971,1.7337,85.14,42,1.0,0,1.0,1,40
seq_00324,0.0701,1.708,7279.23,510,17.6085,1.6978,85.14,42,1.0,0,1.0,1,40
seq_00325,0.0703,1.714,7254.39,510,17.3806,1.6944,85.14,42,1.0,0,1.0,1,40
seq_00326,0.07,1.706,7283.12,510,19.2479,1.733,85.14,42,1.0,0,1.0,1,40
seq_00327,0.0701,1.709,7272.47,510,18.684,1.696,85.14,42,1.0,0,1.0,1,40
seq_00328,0.0702,1.709,7269.23,510,17.8539,1.722,85.14,42,1.0,0,1.0,1,40
seq_00329,0.0702,1.711,7265.01,510,17.8023,1.7479,85.14,42,1.0,0,1.0,1,40
seq_00330,0.0703,1.713,7255.77,510,15.9952,1.7491,85.14,42,1.0,0,1.0,1,40
seq_00331,0.0703,1.711,7259.27,510,19.6859,1.743,85.14,42,1.0,0,1.0,1,40
seq_00332,0.0701,1.709,7272.57,510,17.6599,1.7368,85.14,42,1.0,0,1.0,1,40
seq_00333,0.0706,1.72,7228.21,510,17.3947,1.7385,85.14,42,1.0,0,1.0,1,40
seq_00334,0.0703,1.712,7257.25,510,16.7687,1.7542,85.14,42,1.0,0,1.0,1,40
seq_00335,0.0703,1.712,7253.09,510,16.2572,1.7467,85.14,42,1.0,0,1.0,1,40
seq_00336,0.0704,1.715,7245.99,510,18.5808,1.7054,85.14,42,1.0,0,1.0,1,40
seq_00337,0.0703,1.714,7252.92,510,17.8852,1.7103,85.14,42,1.0,0,1.0,1,40
seq_00338,0.0702,1.711,7264.59,510,19.4514,1.7609,85.14,42,1.0,0,1.0,1,40
seq_00339,0.0703,1.714,7250.87,510,17.5496,1.7864,85.14,42,1.0,0,1.0,1,40
seq_00340,0.0701,1.708,7279.75,510,18.386,1.7609,85.14,42,1.0,0,1.0,1,40
seq_00341,0.0703,1.714,7249.74,510,17.8119,1.7805,85.14,42,1.0,0,1.0,1,40
seq_00342,0.0701,1.71,7270.2,510,18.4788,1.8005,85.14,42,1.0,0,1.0,1,40
seq_00343,0.0702,1.711,7264.49,510,17.1731,1.7398,85.14,42,1.0,0,1.0,1,40
seq_00344,0.0702,1.71,7267.87,510,17.3739,1.7032,85.14,42,1.0,0,1.0,1,40
seq_00345,0.0703,1.714,7252.33,510,16.3447,1.7231,85.14,42,1.0,0,1.0,1,40
seq_00346,0.0701,1.708,7275.26,510,18.9125,1.7754,85.14,42,1.0,0,1.0,1,40
seq_00347,0.0703,1.713,7252.25,510,17.9188,1.6568,85.14,42,1.0,0,1.0,1,40
seq_00348,0.0703,1.713,7256.83,510,19.4242,1.7465,85.14,42,1.0,0,1.0,1,40
seq_00349,0.0706,1.721,7220.57,510,18.2821,1.6954,85.14,42,1.0,0,1.0,1,40
seq_00350,0.0701,1.709,7275.68,510,19.0115,1.7615,85.14,42,1.0,0,1.0,1,40
seq_00351,0.0703,1.712,7258.92,510,18.9164,1.6947,85.14,42,1.0,0,1.0,1,40
seq_00352,0.0702,1.709,7270.07,510,19.2556,1.7132,85.14,42,1.0,0,1.0,1,40
seq_00353,0.0702,1.711,7262.84,510,20.4318,1.7749,85.14,42,1.0,0,1.0,1,40
seq_00354,0.0703,1.712,7257.54,510,19.1363,1.8109,85.14,42,1.0,0,1.0,1,40
seq_00355,0.0703,1.713,7257.32,510,18.9003,1.7222,85.14,42,1.0,0,1.0,1,40
seq_00356,0.0701,1.709,7272.69,510,19.6452,1.73,85.14,42,1.0,0,1.0,1,40
seq_00357,0.0702,1.71,7266.71,510,16.3629,1.6919,85.14,42,1.0,0,1.0,1,40
seq_00358,0.0702,1.71,7269.08,510,17.5014,1.7346,85.14,42,1.0,0,1.0,1,40
seq_00359,0.0702,1.711,7260.97,510,19.8149,1.6972,85.14,42,1.0,0,1.0,1,40
seq_00360,0.0701,1.709,7275.12,510,16.2773,1.7394,85.14,42,1.0,0,1.0,1,40
seq_00361,0.0705,1.718,7231.31,510,18.7238,1.7437,85.14,42,1.0,0,1.0,1,40
seq_00362,0.0701,1.709,7272.57,510,19.3807,1.792,85.14,42,1.0,0,1.0,1,40
seq_00363,0.0705,1.717,7238.31,510,18.461,1.7328,85.14,42,1.0,0,1.0,1,40
seq_00364,0.07,1.706,7285.42,510,18.9304,1.7511,85.14,42,1.0,0,1.0,1,40
seq_00365,0.0704,1.717,7241.23,510,20.1855,1.7249,85.14,42,1.0,0,1.0,1,40
seq_00366,0.0701,1.708,7275.17,510,17.8463,1.7441,85.14,42,1.0,0,1.0,1,40
seq_00367,0.0703,1.712,7258.63,510,19.8311,1.7329,85.14,42,1.0,0,1.0,1,40
seq_00368,0.0701,1.708,7274.94,510,19.2247,1.7605,85.14,42,1.0,0,1.0,1,40
seq_00369,0.0703,1.713,7259.04,510,16.708,1.676,85.14,42,1.0,0,1.0,1,40
seq_00370,0.0701,1.708,7279.35,510,18.8031,1.7228,85.14,42,1.0,0,1.0,1,40
seq_00371,0.0703,1.712,7254.49,510,18.3238,1.723,85.14,42,1.0,0,1.0,1,40
seq_00372,0.0702,1.711,7260.72,510,16.5196,1.7158,85.14,42,1.0,0,1.0,1,40
seq_00373,0.0708,1.726,7199.48,510,18.1394,1.7249,85.14,42,1.0,0,1.0,1,40
seq_00374,0.0703,1.714,7250.68,510,18.4577,1.7744,85.14,42,1.0,0,1.0,1,40
seq_00375,0.0702,1.712,7260.74,510,20.471,1.7392,85.14,42,1.0,0,1.0,1,40
seq_00376,0.07,1.707,7282.65,510,17.702,1.715,85.14,42,1.0,0,1.0,1,40
seq_00377,0.0703,1.713,7255.57,510,18.2008,1.6898,85.14,42,1.0,0,1.0,1,40
seq_00378,0.0702,1.71,7270.07,510,15.399,1.6994,85.14,42,1.0,0,1.0,1,40
seq_00379,0.0703,1.713,7257.54,510,16.7957,1.7381,85.14,42,1.0,0,1.0,1,40
seq_00380,0.0701,1.709,7273.71,510,18.4456,1.7261,85.14,42,1.0,0,1.0,1,40
seq_00381,0.0704,1.715,7241.28,510,18.4743,1.7672,85.14,42,1.0,0,1.0,1,40
seq_00382,0.0701,1.708,7275.12,510,19.2675,1.7147,85.14,42,1.0,0,1.0,1,40
seq_00383,0.0702,1.711,7260.87,510,17.398,1.761,85.14,42,1.0,0,1.0,1,40
seq_00384,0.0702,1.711,7265.4,510,18.1146,1.7189,85.14,42,1.0,0,1.0,1,40
seq_00385,0.0702,1.711,7261.68,510,18.1954,1.7308,85.14,42,1.0,0,1.0,1,40
seq_00386,0.0707,1.723,7209.26,510,20.2993,1.7324,85.14,42,1.0,0,1.0,1,40
seq_00387,0.0706,1.72,7224.52,510,18.7098,1.7349,85.14,42,1.0,0,1.0,1,40
seq_00388,0.0702,1.709,7269.26,510,16.9051,1.738,85.14,42,1.0,0,1.0,1,40
seq_00389,0.0702,1.711,7263.78,510,20.1445,1.7433,85.14,42,1.0,0,1.0,1,40
seq_00390,0.0701,1.708,7279.8,510,17.4978,1.7586,85.14,42,1.0,0,1.0,1,40
seq_00391,0.0702,1.712,7262.44,510,17.8719,1.7041,85.14,42,1.0,0,1.0,1,40
seq_00392,0.0703,1.709,7256.83,510,17.2315,1.7209,85.14,42,1.0,0,1.0,1,40
seq_00393,0.0705,1.719,7233.59,510,18.393,1.7473,85.14,42,1.0,0,1.0,1,40
seq_00394,0.0703,1.713,7252.82,510,16.8287,1.7354,85.14,42,1.0,0,1.0,1,40
seq_00395,0.0703,1.713,7255.4,510,18.5208,1.7221,85.14,42,1.0,0,1.0,1,40
seq_00396,0.0702,1.71,7269.7,510,15.2753,1.7105,85.14,42,1.0,0,1.0,1,40
seq_00397,0.0706,1.721,7222.11,510,16.8587,1.6897,85.14,42,1.0,0,1.0,1,40
seq_00398,0.0701,1.708,7276.65,510,18.185,1.7544,85.14,42,1.0,0,1.0,1,40
seq_00399,0.0704,1.716,7244.83,510,16.7095,1.7237,85.14,42,1.0,0,1.0,1,40
seq_00400,0.0704,1.717,7240.79,510,18.6187,1.7409,85.14,42,1.0,0,1.0,1,40
seq_00401,0.0705,1.718,7234.15,510,16.4074,1.7582,85.14,42,1.0,0,1.0,1,40
seq_00402,0.0701,1.707,7280.44,510,16.9024,1.7261,85.14,42,1.0,0,1.0,1,40
seq_00403,0.083,2.022,6146.44,510,17.5351,1.7381,85.14,42,1.0,0,1.0,1,40
seq_00404,0.07,1.706,7286.94,510,17.2046,1.7208,85.14,42,1.0,0,1.0,1,40
seq_00405,0.0702,1.71,7266.76,510,18.6617,1.7672,85.14,42,1.0,0,1.0,1,40
seq_00406,0.07,1.705,7289.07,510,17.756,1.7458,85.14,42,1.0,0,1.0,1,40
seq_00407,0.0702,1.712,7260.15,510,19.0476,1.7667,85.14,42,1.0,0,1.0,1,40
seq_00408,0.0701,1.709,7270.89,510,18.914,1.7598,85.14,42,1.0,0,1.0,1,40
seq_00409,0.0702,1.709,7270.02,510,18.6821,1.7133,85.14,42,1.0,0,1.0,1,40
seq_00410,0.0701,1.709,7275.34,510,16.8311,1.8134,85.14,42,1.0,0,1.0,1,40
seq_00411,0.0703,1.714,7251.59,510,18.1291,1.7156,85.14,42,1.0,0,1.0,1,40
seq_00412,0.0701,1.71,7270.76,510,17.603,1.7526,85.14,42,1.0,0,1.0,1,40
seq_00413,0.0702,1.712,7261.38,510,18.2376,1.7645,85.14,42,1.0,0,1.0,1,40
seq_00414,0.0701,1.708,7273.88,510,17.1429,1.6954,85.14,42,1.0,0,1.0,1,40
seq_00415,0.0701,1.709,7271.13,510,18.9868,1.7373,85.14,42,1.0,0,1.0,1,40
seq_00416,0.0701,1.707,7279.99,510,19.8499,1.7224,85.14,42,1.0,0,1.0,1,40
seq_00417,0.0701,1.709,7271.88,510,18.7258,1.7688,85.14,42,1.0,0,1.0,1,40
seq_00418,0.07,1.706,7283.59,510,20.9449,1.7774,85.14,42,1.0,0,1.0,1,40
seq_00419,0.0702,1.71,7268.61,510,17.8344,1.7743,85.14,42,1.0,0,1.0,1,40
seq_00420,0.0701,1.709,7272.27,510,18.0257,1.7358,85.14,42,1.0,0,1.0,1,40
seq_00421,0.0702,1.71,7269.75,510,18.3903,1.7773,85.14,42,1.0,0,1.0,1,40
seq_00422,0.0701,1.709,7272.96,510,18.7445,1.7363,85.14,42,1.0,0,1.0,1,40
seq_00423,0.0704,1.716,7242.48,510,19.6502,1.7127,85.14,42,1.0,0,1.0,1,40
seq_00424,0.0701,1.707,7279.47,510,19.0684,1.7312,85.14,42,1.0,0,1.0,1,40
seq_00425,0.0702,1.712,7260.45,510,18.9144,1.7268,85.14,42,1.0,0,1.0,1,40
seq_00426,0.07,1.706,7284.78,510,18.4378,1.7368,85.14,42,1.0,0,1.0,1,40
seq_00427,0.0704,1.714,7249.13,510,16.5645,1.7441,85.14,42,1.0,0,1.0,1,40
seq_00428,0.0701,1.707,7280.22,510,19.9043,1.754,85.14,42,1.0,0,1.0,1,40
seq_00429,0.0702,1.711,7267.31,510,15.5345,1.6941,85.14,42,1.0,0,1.0,1,40
seq_00430,0.0701,1.707,7280.04,510,16.2216,1.7482,85.14,42,1.0,0,1.0,1,40
seq_00431,0.0701,1.71,7272.02,510,17.568,1.7024,85.14,42,1.0,0,1.0,1,40
seq_00432,0.0701,1.708,7278.28,510,20.5531,1.7274,85.14,42,1.0,0,1.0,1,40
seq_00433,0.0703,1.713,7255.5,510,18.0082,1.738,85.14,42,1.0,0,1.0,1,40
seq_00434,0.07,1.706,7284.8,510,17.9635,1.723,85.14,42,1.0,0,1.0,1,40
seq_00435,0.0701,1.709,7272.74,510,19.2387,1.7274,85.14,42,1.0,0,1.0,1,40
seq_00436,0.0701,1.709,7272.62,510,18.6238,1.7262,85.14,42,1.0,0,1.0,1,40
seq_00437,0.0877,2.139,5812.09,510,17.6812,1.7369,85.14,42,1.0,0,1.0,1,40
seq_00438,0.0925,2.257,5515.99,510,19.8524,1.7392,85.14,42,1.0,0,1.0,1,40
seq_00439,0.0704,1.717,7239.29,510,18.4263,1.737,85.14,42,1.0,0,1.0,1,40
seq_00440,0.0703,1.714,7254.0,510,18.995,1.7446,85.14,42,1.0,0,1.0,1,40
seq_00441,0.0703,1.714,7251.96,510,19.049,1.7014,85.14,42,1.0,0,1.0,1,40
seq_00442,0.0702,1.711,7265.38,510,16.6108,1.7534,85.14,42,1.0,0,1.0,1,40
seq_00443,0.0703,1.713,7255.3,510,18.0508,1.7037,85.14,42,1.0,0,1.0,1,40
seq_00444,0.0702,1.71,7267.95,510,17.124,1.7032,85.14,42,1.0,0,1.0,1,40
seq_00445,0.0705,1.719,7232.39,510,17.9821,1.7454,85.14,42,1.0,0,1.0,1,40
seq_00446,0.0701,1.709,7274.65,510,19.7801,1.7409,85.14,42,1.0,0,1.0,1,40
seq_00447,0.0703,1.713,7257.86,510,17.617,1.7523,85.14,42,1.0,0,1.0,1,40
seq_00448,0.0701,1.71,7270.84,510,17.6254,1.7214,85.14,42,1.0,0,1.0,1,40
seq_00449,0.0705,1.718,7232.63,510,19.971,1.7681,85.14,42,1.0,0,1.0,1,40
seq_00450,0.0701,1.709,7272.91,510,19.0289,1.7096,85.14,42,1.0,0,1.0,1,40
seq_00451,0.0707,1.723,7216.65,510,20.0884,1.7996,85.14,42,1.0,0,1.0,1,40
seq_00452,0.0704,1.716,7241.89,510,18.2421,1.7048,85.14,42,1.0,0,1.0,1,40
seq_00453,0.0707,1.722,7213.0,510,18.7853,1.7242,85.14,42,1.0,0,1.0,1,40
seq_00454,0.0701,1.708,7274.67,510,18.9541,1.7352,85.14,42,1.0,0,1.0,1,40
seq_00455,0.0704,1.715,7247.12,510,18.1726,1.7015,85.14,42,1.0,0,1.0,1,40
seq_00456,0.0701,1.71,7270.27,510,16.8332,1.7418,85.14,42,1.0,0,1.0,1,40
seq_00457,0.0704,1.714,7247.98,510,17.5382,1.7392,85.14,42,1.0,0,1.0,1,40
seq_00458,0.0703,1.713,7255.15,510,18.9423,1.6984,85.14,42,1.0,0,1.0,1,40
seq_00459,0.0703,1.714,7250.87,510,20.5528,1.758,85.14,42,1.0,0,1.0,1,40
seq_00460,0.0701,1.709,7271.11,510,20.6446,1.7401,85.14,42,1.0,0,1.0,1,40
seq_00461,0.0702,1.711,7261.73,510,17.3765,1.6969,85.14,42,1.0,0,1.0,1,40
seq_00462,0.0701,1.709,7270.17,510,18.9486,1.731,85.14,42,1.0,0,1.0,1,40
seq_00463,0.0703,1.713,7255.82,510,17.8582,1.6973,85.14,42,1.0,0,1.0,1,40
seq_00464,0.0702,1.71,7265.01,510,18.4024,1.7012,85.14,42,1.0,0,1.0,1,40
seq_00465,0.0706,1.719,7228.26,510,21.1479,1.7345,85.14,42,1.0,0,1.0,1,40
seq_00466,0.0706,1.72,7225.26,510,18.6689,1.748,85.14,42,1.0,0,1.0,1,40
seq_00467,0.0702,1.712,7260.84,510,17.2777,1.7689,85.14,42,1.0,0,1.0,1,40
seq_00468,0.0705,1.717,7236.5,510,18.8206,1.6991,85.14,42,1.0,0,1.0,1,40
seq_00469,0.0703,1.714,7251.27,510,20.3367,1.7462,85.14,42,1.0,0,1.0,1,40
seq_00470,0.0701,1.709,7272.82,510,18.6401,1.6938,85.14,42,1.0,0,1.0,1,40
seq_00471,0.0704,1.717,7239.44,510,19.3931,1.7274,85.14,42,1.0,0,1.0,1,40
seq_00472,0.0702,1.711,7264.32,510,18.5606,1.6922,85.14,42,1.0,0,1.0,1,40
seq_00473,0.0703,1.714,7252.62,510,17.9904,1.713,85.14,42,1.0,0,1.0,1,40
seq_00474,0.0701,1.708,7274.52,510,17.5374,1.7659,85.14,42,1.0,0,1.0,1,40
seq_00475,0.0703,1.712,7257.64,510,17.489,1.7462,85.14,42,1.0,0,1.0,1,40
seq_00476,0.0702,1.711,7264.37,510,19.0144,1.6798,85.14,42,1.0,0,1.0,1,40
seq_00477,0.0704,1.716,7240.76,510,19.5048,1.7375,85.14,42,1.0,0,1.0,1,40
seq_00478,0.0704,1.715,7245.74,510,18.7187,1.712,85.14,42,1.0,0,1.0,1,40
seq_00479,0.0703,1.713,7255.62,510,17.4349,1.7134,85.14,42,1.0,0,1.0,1,40
seq_00480,0.0701,1.709,7273.93,510,20.5732,1.7442,85.14,42,1.0,0,1.0,1,40
seq_00481,0.0705,1.717,7238.66,510,19.9153,1.7425,85.14,42,1.0,0,1.0,1,40
seq_00482,0.0702,1.711,7262.22,510,18.5387,1.7402,85.14,42,1.0,0,1.0,1,40
seq_00483,0.0705,1.719,7231.73,510,17.5107,1.7088,85.14,42,1.0,0,1.0,1,40
seq_00484,0.0702,1.711,7263.01,510,16.4549,1.7075,85.14,42,1.0,0,1.0,1,40
seq_00485,0.0703,1.713,7253.14,510,16.7648,1.7582,85.14,42,1.0,0,1.0,1,40
seq_00486,0.0701,1.709,7272.99,510,18.0131,1.7178,85.14,42,1.0,0,1.0,1,40
seq_00487,0.0704,1.716,7242.21,510,17.1022,1.7082,85.14,42,1.0,0,1.0,1,40
seq_00488,0.07,1.706,7284.53,510,17.6368,1.7142,85.14,42,1.0,0,1.0,1,40
seq_00489,0.0703,1.712,7258.43,510,17.8806,1.7694,85.14,42,1.0,0,1.0,1,40
seq_00490,0.0703,1.712,7257.37,510,17.3826,1.7309,85.14,42,1.0,0,1.0,1,40
seq_00491,0.0705,1.719,7230.09,510,17.5849,1.7632,85.14,42,1.0,0,1.0,1,40
seq_00492,0.0702,1.71,7269.5,510,18.6863,1.752,85.14,42,1.0,0,1.0,1,40
seq_00493,0.0703,1.713,7256.46,510,17.1078,1.6833,85.14,42,1.0,0,1.0,1,40
seq_00494,0.0701,1.709,7273.19,510,20.5698,1.7394,85.14,42,1.0,0,1.0,1,40
seq_00495,0.0704,1.715,7247.46,510,19.642,1.752,85.14,42,1.0,0,1.0,1,40
seq_00496,0.0701,1.709,7272.15,510,18.2015,1.7228,85.14,42,1.0,0,1.0,1,40
seq_00497,0.0702,1.711,7261.66,510,18.8921,1.7245,85.14,42,1.0,0,1.0,1,40
seq_00498,0.0704,1.715,7244.47,510,20.4021,1.7038,85.14,42,1.0,0,1.0,1,40
seq_00499,0.0702,1.712,7260.79,510,18.6775,1.7148,85.14,42,1.0,0,1.0,1,40
seq_00500,0.0701,1.709,7272.2,510,16.4756,1.7214,85.14,42,1.0,0,1.0,1,40
seq_00501,0.0703,1.715,7249.99,510,18.1727,1.72,85.14,42,1.0,0,1.0,1,40
seq_00502,0.0702,1.71,7266.24,510,18.7862,1.6801,85.14,42,1.0,0,1.0,1,40
seq_00503,0.0716,1.744,7124.17,510,17.5638,1.7431,85.14,42,1.0,0,1.0,1,40
seq_00504,0.0704,1.716,7241.52,510,17.0738,1.736,85.14,42,1.0,0,1.0,1,40
seq_00505,0.0705,1.718,7231.24,510,18.7339,1.715,85.14,42,1.0,0,1.0,1,40
seq_00506,0.0701,1.71,7270.64,510,16.4962,1.7264,85.14,42,1.0,0,1.0,1,40
seq_00507,0.0704,1.715,7246.13,510,17.7607,1.7254,85.14,42,1.0,0,1.0,1,40
seq_00508,0.0701,1.708,7277.67,510,18.3348,1.7096,85.14,42,1.0,0,1.0,1,40
seq_00509,0.0703,1.712,7257.15,510,16.2698,1.7434,85.14,42,1.0,0,1.0,1,40
seq_00510,0.0701,1.709,7272.0,510,19.2978,1.7264,85.14,42,1.0,0,1.0,1,40
seq_00511,0.0707,1.723,7213.44,510,18.2133,1.7432,85.14,42,1.0,0,1.0,1,40
seq_00512,0.0701,1.708,7274.45,510,17.2533,1.7315,85.14,42,1.0,0,1.0,1,40
seq_00513,0.0704,1.714,7247.19,510,18.3473,1.7138,85.14,42,1.0,0,1.0,1,40
seq_00514,0.07,1.706,7284.06,510,21.249,1.7366,85.14,42,1.0,0,1.0,1,40
seq_00515,0.0702,1.712,7260.13,510,17.6405,1.7204,85.14,42,1.0,0,1.0,1,40
seq_00516,0.0707,1.721,7218.5,510,20.2258,1.7393,85.14,42,1.0,0,1.0,1,40
seq_00517,0.0702,1.712,7259.81,510,17.2321,1.7297,85.14,42,1.0,0,1.0,1,40
seq_00518,0.0703,1.714,7251.05,510,18.2208,1.7462,85.14,42,1.0,0,1.0,1,40
seq_00519,0.0702,1.712,7261.66,510,17.6425,1.7051,85.14,42,1.0,0,1.0,1,40
seq_00520,0.0702,1.71,7266.59,510,18.1223,1.7612,85.14,42,1.0,0,1.0,1,40
seq_00521,0.0703,1.713,7252.64,510,19.4109,1.7894,85.14,42,1.0,0,1.0,1,40
seq_00522,0.0702,1.711,7261.51,510,17.6058,1.7096,85.14,42,1.0,0,1.0,1,40
seq_00523,0.0703,1.713,7255.45,510,16.2293,1.7197,85.14,42,1.0,0,1.0,1,40
seq_00524,0.0701,1.709,7270.22,510,18.301,1.765,85.14,42,1.0,0,1.0,1,40
seq_00525,0.0702,1.711,7262.96,510,18.0833,1.7108,85.14,42,1.0,0,1.0,1,40
seq_00526,0.0701,1.707,7279.7,510,17.9144,1.7457,85.14,42,1.0,0,1.0,1,40
seq_00527,0.0705,1.719,7230.41,510,17.8469,1.7774,85.14,42,1.0,0,1.0,1,40
seq_00528,0.0703,1.714,7251.37,510,21.5604,1.7673,85.14,42,1.0,0,1.0,1,40
seq_00529,0.0704,1.717,7239.98,510,18.5389,1.7571,85.14,42,1.0,0,1.0,1,40
seq_00530,0.07,1.706,7285.52,510,20.0306,1.7723,85.14,42,1.0,0,1.0,1,40
seq_00531,0.0705,1.718,7233.42,510,19.4137,1.7625,85.14,42,1.0,0,1.0,1,40
seq_00532,0.0701,1.709,7275.12,510,17.0489,1.7289,85.14,42,1.0,0,1.0,1,40
seq_00533,0.0703,1.712,7258.26,510,19.4452,1.7069,85.14,42,1.0,0,1.0,1,40
seq_00534,0.0701,1.709,7272.84,510,19.2039,1.7805,85.14,42,1.0,0,1.0,1,40
seq_00535,0.0701,1.709,7274.35,510,17.683,1.7149,85.14,42,1.0,0,1.0,1,40
