seq_id,generation_time_sec,avg_token_latency_ms,throughput_tokens_per_sec,sequence_length,self_perplexity,posthoc_perplexity,memory_usage_mb,seed,temperature,top_k,top_p,batch_size,num_iterations
seq_00926,0.0676,1.642,7540.02,510,17.9691,1.7081,50.76,42,1.0,0,1.0,1,40
seq_00927,0.0676,1.64,7542.41,510,17.7931,1.7203,50.76,42,1.0,0,1.0,1,40
seq_00928,0.0677,1.644,7530.14,510,18.4163,1.7441,50.76,42,1.0,0,1.0,1,40
seq_00929,0.0676,1.641,7541.56,510,17.8951,1.7478,50.76,42,1.0,0,1.0,1,40
seq_00930,0.0677,1.642,7538.79,510,17.9354,1.7093,50.76,42,1.0,0,1.0,1,40
seq_00931,0.0676,1.641,7542.41,510,16.6965,1.6722,50.76,42,1.0,0,1.0,1,40
seq_00932,0.0676,1.639,7549.44,510,18.1293,1.7287,50.76,42,1.0,0,1.0,1,40
seq_00933,0.0677,1.644,7528.47,510,19.3,1.7485,50.76,42,1.0,0,1.0,1,40
seq_00934,0.0676,1.641,7541.74,510,18.1381,1.7452,50.76,42,1.0,0,1.0,1,40
seq_00935,0.0677,1.642,7536.22,510,19.5159,1.7188,50.76,42,1.0,0,1.0,1,40
seq_00936,0.0676,1.641,7544.8,510,19.7831,1.7209,50.76,42,1.0,0,1.0,1,40
seq_00937,0.068,1.65,7499.41,510,17.7857,1.7642,50.76,42,1.0,0,1.0,1,40
seq_00938,0.0677,1.642,7537.47,510,18.1045,1.7259,50.76,42,1.0,0,1.0,1,40
seq_00939,0.0677,1.642,7538.24,510,17.796,1.759,50.76,42,1.0,0,1.0,1,40
seq_00940,0.0676,1.64,7546.37,510,17.8864,1.7387,50.76,42,1.0,0,1.0,1,40
seq_00941,0.0677,1.642,7535.34,510,18.8664,1.7665,50.76,42,1.0,0,1.0,1,40
seq_00942,0.0688,1.67,7408.58,510,16.043,1.7318,50.76,42,1.0,0,1.0,1,40
seq_00943,0.0678,1.645,7524.74,510,19.1617,1.7345,50.76,42,1.0,0,1.0,1,40
seq_00944,0.0677,1.642,7535.08,510,18.3697,1.7302,50.76,42,1.0,0,1.0,1,40
seq_00945,0.0676,1.641,7540.2,510,18.0242,1.7251,50.76,42,1.0,0,1.0,1,40
seq_00946,0.0677,1.644,7527.97,510,16.241,1.6976,50.76,42,1.0,0,1.0,1,40
seq_00947,0.0677,1.643,7528.74,510,17.8079,1.7426,50.76,42,1.0,0,1.0,1,40
seq_00948,0.0677,1.642,7537.97,510,18.1493,1.762,50.76,42,1.0,0,1.0,1,40
seq_00949,0.0676,1.641,7543.55,510,19.7672,1.7486,50.76,42,1.0,0,1.0,1,40
seq_00950,0.0676,1.641,7542.97,510,19.4293,1.7025,50.76,42,1.0,0,1.0,1,40
seq_00951,0.0677,1.645,7528.05,510,20.5295,1.752,50.76,42,1.0,0,1.0,1,40
seq_00952,0.0677,1.642,7538.16,510,15.654,1.6723,50.76,42,1.0,0,1.0,1,40
seq_00953,0.0677,1.642,7536.56,510,17.6868,1.7175,50.76,42,1.0,0,1.0,1,40
seq_00954,0.0676,1.641,7543.63,510,18.3931,1.7384,50.76,42,1.0,0,1.0,1,40
seq_00955,0.068,1.65,7496.34,510,19.0024,1.7696,50.76,42,1.0,0,1.0,1,40
seq_00956,0.0677,1.643,7534.65,510,18.5384,1.7466,50.76,42,1.0,0,1.0,1,40
seq_00957,0.0676,1.641,7543.29,510,19.6379,1.7247,50.76,42,1.0,0,1.0,1,40
seq_00958,0.0676,1.64,7544.99,510,17.1962,1.7286,50.76,42,1.0,0,1.0,1,40
seq_00959,0.0681,1.653,7486.66,510,18.1895,1.7417,50.76,42,1.0,0,1.0,1,40
seq_00960,0.068,1.649,7504.89,510,18.8469,1.7753,50.76,42,1.0,0,1.0,1,40
seq_00961,0.0678,1.645,7526.64,510,20.8242,1.7302,50.76,42,1.0,0,1.0,1,40
seq_00962,0.0675,1.639,7552.34,510,17.3019,1.6991,50.76,42,1.0,0,1.0,1,40
seq_00963,0.0677,1.642,7538.45,510,17.6124,1.6956,50.76,42,1.0,0,1.0,1,40
seq_00964,0.0682,1.654,7481.34,510,19.7154,1.7287,50.76,42,1.0,0,1.0,1,40
seq_00965,0.068,1.65,7498.07,510,17.3728,1.7012,50.76,42,1.0,0,1.0,1,40
seq_00966,0.0682,1.654,7478.2,510,19.0733,1.723,50.76,42,1.0,0,1.0,1,40
seq_00967,0.0677,1.644,7533.27,510,18.0019,1.7143,50.76,42,1.0,0,1.0,1,40
seq_00968,0.0678,1.645,7525.43,510,18.5709,1.7255,50.76,42,1.0,0,1.0,1,40
seq_00969,0.068,1.651,7494.76,510,19.7572,1.7455,50.76,42,1.0,0,1.0,1,40
seq_00970,0.0681,1.653,7489.59,510,20.2861,1.7569,50.76,42,1.0,0,1.0,1,40
seq_00971,0.0678,1.644,7525.98,510,19.1063,1.721,50.76,42,1.0,0,1.0,1,40
seq_00972,0.0676,1.64,7547.55,510,17.2235,1.7434,50.76,42,1.0,0,1.0,1,40
seq_00973,0.0677,1.642,7537.62,510,19.0104,1.7246,50.76,42,1.0,0,1.0,1,40
seq_00974,0.0676,1.641,7541.43,510,19.6651,1.7286,50.76,42,1.0,0,1.0,1,40
seq_00975,0.0677,1.642,7534.47,510,18.8629,1.6885,50.76,42,1.0,0,1.0,1,40
seq_00976,0.0676,1.64,7546.64,510,18.5552,1.7344,50.76,42,1.0,0,1.0,1,40
seq_00977,0.0677,1.642,7533.75,510,17.4817,1.7424,50.76,42,1.0,0,1.0,1,40
seq_00978,0.0677,1.644,7528.84,510,18.9012,1.7888,50.76,42,1.0,0,1.0,1,40
seq_00979,0.0677,1.643,7528.76,510,16.7809,1.7281,50.76,42,1.0,0,1.0,1,40
seq_00980,0.0676,1.642,7539.83,510,18.2992,1.7003,50.76,42,1.0,0,1.0,1,40
seq_00981,0.0678,1.646,7517.39,510,17.0868,1.7607,50.76,42,1.0,0,1.0,1,40
seq_00982,0.0676,1.641,7540.76,510,15.6509,1.7252,50.76,42,1.0,0,1.0,1,40
seq_00983,0.068,1.651,7496.86,510,17.2194,1.714,50.76,42,1.0,0,1.0,1,40
seq_00984,0.0679,1.648,7510.23,510,19.6699,1.7492,50.76,42,1.0,0,1.0,1,40
seq_00985,0.0677,1.643,7528.82,510,18.4243,1.7187,50.76,42,1.0,0,1.0,1,40
seq_00986,0.0676,1.64,7547.49,510,20.8799,1.7555,50.76,42,1.0,0,1.0,1,40
seq_00987,0.0678,1.646,7519.98,510,17.6373,1.7515,50.76,42,1.0,0,1.0,1,40
seq_00988,0.0676,1.641,7544.83,510,17.0285,1.745,50.76,42,1.0,0,1.0,1,40
seq_00989,0.0678,1.645,7519.87,510,19.0823,1.724,50.76,42,1.0,0,1.0,1,40
seq_00990,0.0676,1.64,7547.55,510,18.8147,1.7169,50.76,42,1.0,0,1.0,1,40
seq_00991,0.0689,1.67,7403.86,510,17.3795,1.7268,50.76,42,1.0,0,1.0,1,40
seq_00992,0.0685,1.661,7449.56,510,19.6432,1.6909,50.76,42,1.0,0,1.0,1,40
seq_00993,0.0679,1.647,7512.21,510,20.5745,1.6944,50.76,42,1.0,0,1.0,1,40
seq_00994,0.0677,1.643,7532.53,510,18.6805,1.7027,50.76,42,1.0,0,1.0,1,40
seq_00995,0.0677,1.643,7533.62,510,17.7706,1.6631,50.76,42,1.0,0,1.0,1,40
seq_00996,0.0676,1.639,7546.99,510,18.1,1.6914,50.76,42,1.0,0,1.0,1,40
seq_00997,0.0679,1.647,7510.6,510,18.9319,1.7507,50.76,42,1.0,0,1.0,1,40
seq_00998,0.0677,1.643,7531.28,510,17.9541,1.7435,50.76,42,1.0,0,1.0,1,40
seq_00999,0.0676,1.642,7540.02,510,19.5736,1.7372,50.76,42,1.0,0,1.0,1,40
seq_01000,0.0676,1.642,7539.88,510,17.9289,1.711,50.76,42,1.0,0,1.0,1,40
seq_01001,0.0676,1.642,7543.05,510,18.669,1.735,50.76,42,1.0,0,1.0,1,40
seq_01002,0.0678,1.646,7523.87,510,15.6427,1.7117,50.76,42,1.0,0,1.0,1,40
seq_01003,0.0677,1.643,7536.93,510,15.9653,1.7139,50.76,42,1.0,0,1.0,1,40
seq_01004,0.0676,1.641,7543.18,510,19.8287,1.7381,50.76,42,1.0,0,1.0,1,40
seq_01005,0.0681,1.652,7487.89,510,17.4964,1.7243,50.76,42,1.0,0,1.0,1,40
seq_01006,0.0679,1.647,7512.93,510,17.4992,1.7432,50.76,42,1.0,0,1.0,1,40
seq_01007,0.0678,1.645,7522.04,510,18.5072,1.662,50.76,42,1.0,0,1.0,1,40
seq_01008,0.0677,1.644,7528.26,510,18.698,1.7261,50.76,42,1.0,0,1.0,1,40
seq_01009,0.0678,1.646,7516.65,510,19.3651,1.7105,50.76,42,1.0,0,1.0,1,40
seq_01010,0.0678,1.646,7520.77,510,18.5349,1.7438,50.76,42,1.0,0,1.0,1,40
seq_01011,0.0676,1.642,7539.01,510,20.0559,1.7529,50.76,42,1.0,0,1.0,1,40
seq_01012,0.0677,1.643,7534.97,510,17.3647,1.7234,50.76,42,1.0,0,1.0,1,40
seq_01013,0.0677,1.644,7528.87,510,17.3318,1.7627,50.76,42,1.0,0,1.0,1,40
seq_01014,0.0676,1.64,7544.64,510,18.4024,1.762,50.76,42,1.0,0,1.0,1,40
seq_01015,0.0678,1.645,7524.84,510,18.356,1.7391,50.76,42,1.0,0,1.0,1,40
seq_01016,0.0677,1.643,7534.97,510,18.7641,1.7579,50.76,42,1.0,0,1.0,1,40
seq_01017,0.0676,1.64,7545.89,510,19.7357,1.7089,50.76,42,1.0,0,1.0,1,40
seq_01018,0.0678,1.646,7520.16,510,17.7294,1.7475,50.76,42,1.0,0,1.0,1,40
seq_01019,0.068,1.65,7499.6,510,18.6504,1.7608,50.76,42,1.0,0,1.0,1,40
seq_01020,0.0677,1.643,7535.55,510,18.4095,1.748,50.76,42,1.0,0,1.0,1,40
seq_01021,0.0679,1.648,7510.71,510,20.1042,1.738,50.76,42,1.0,0,1.0,1,40
seq_01022,0.0679,1.647,7516.22,510,19.2142,1.7318,50.76,42,1.0,0,1.0,1,40
seq_01023,0.068,1.65,7498.41,510,15.6954,1.685,50.76,42,1.0,0,1.0,1,40
seq_01024,0.0677,1.644,7530.46,510,18.0741,1.7183,50.76,42,1.0,0,1.0,1,40
seq_01025,0.0679,1.646,7514.38,510,18.0454,1.7361,50.76,42,1.0,0,1.0,1,40
seq_01026,0.0676,1.64,7547.15,510,18.9363,1.7265,50.76,42,1.0,0,1.0,1,40
seq_01027,0.0678,1.644,7522.86,510,18.6576,1.7413,50.76,42,1.0,0,1.0,1,40
seq_01028,0.0676,1.641,7543.21,510,16.9237,1.7564,50.76,42,1.0,0,1.0,1,40
seq_01029,0.068,1.648,7504.23,510,19.8742,1.7818,50.76,42,1.0,0,1.0,1,40
seq_01030,0.0678,1.647,7516.99,510,18.3587,1.7212,50.76,42,1.0,0,1.0,1,40
seq_01031,0.0677,1.642,7537.41,510,16.8817,1.755,50.76,42,1.0,0,1.0,1,40
seq_01032,0.0677,1.643,7534.52,510,20.7937,1.7028,50.76,42,1.0,0,1.0,1,40
seq_01033,0.068,1.65,7498.83,510,18.8167,1.7284,50.76,42,1.0,0,1.0,1,40
seq_01034,0.0679,1.648,7511.37,510,19.2478,1.7846,50.76,42,1.0,0,1.0,1,40
seq_01035,0.068,1.649,7502.67,510,16.5721,1.7426,50.76,42,1.0,0,1.0,1,40
seq_01036,0.0679,1.648,7509.73,510,18.7255,1.7306,50.76,42,1.0,0,1.0,1,40
seq_01037,0.0677,1.644,7528.63,510,18.7169,1.7195,50.76,42,1.0,0,1.0,1,40
seq_01038,0.0677,1.644,7529.8,510,20.9478,1.7681,50.76,42,1.0,0,1.0,1,40
seq_01039,0.0677,1.642,7538.79,510,19.3558,1.7282,50.76,42,1.0,0,1.0,1,40
seq_01040,0.0677,1.643,7531.34,510,19.6617,1.7349,50.76,42,1.0,0,1.0,1,40
seq_01041,0.0677,1.641,7537.81,510,18.8704,1.6878,50.76,42,1.0,0,1.0,1,40
seq_01042,0.0677,1.642,7537.81,510,17.9333,1.7151,50.76,42,1.0,0,1.0,1,40
seq_01043,0.0677,1.644,7531.23,510,17.7988,1.7179,50.76,42,1.0,0,1.0,1,40
seq_01044,0.0677,1.643,7534.65,510,19.8339,1.7203,50.76,42,1.0,0,1.0,1,40
seq_01045,0.0677,1.642,7531.55,510,19.0653,1.7205,50.76,42,1.0,0,1.0,1,40
seq_01046,0.0677,1.642,7533.96,510,20.8089,1.7003,50.76,42,1.0,0,1.0,1,40
seq_01047,0.0679,1.648,7506.15,510,16.6704,1.7302,50.76,42,1.0,0,1.0,1,40
seq_01048,0.0677,1.643,7532.98,510,19.0539,1.7093,50.76,42,1.0,0,1.0,1,40
seq_01049,0.0679,1.648,7507.84,510,19.2219,1.768,50.76,42,1.0,0,1.0,1,40
seq_01050,0.0678,1.645,7524.84,510,19.0515,1.7354,50.76,42,1.0,0,1.0,1,40
seq_01051,0.068,1.649,7505.28,510,19.6987,1.744,50.76,42,1.0,0,1.0,1,40
seq_01052,0.0675,1.64,7550.56,510,17.1167,1.6904,50.76,42,1.0,0,1.0,1,40
seq_01053,0.0677,1.642,7536.72,510,18.7436,1.7162,50.76,42,1.0,0,1.0,1,40
seq_01054,0.0676,1.642,7540.81,510,16.129,1.7593,50.76,42,1.0,0,1.0,1,40
seq_01055,0.0676,1.642,7539.19,510,17.0626,1.7424,50.76,42,1.0,0,1.0,1,40
seq_01056,0.0676,1.64,7547.92,510,20.0624,1.7393,50.76,42,1.0,0,1.0,1,40
seq_01057,0.0678,1.646,7517.2,510,17.7042,1.7695,50.76,42,1.0,0,1.0,1,40
seq_01058,0.0676,1.64,7546.16,510,18.881,1.7272,50.76,42,1.0,0,1.0,1,40
seq_01059,0.0682,1.654,7478.93,510,19.2231,1.7251,50.76,42,1.0,0,1.0,1,40
seq_01060,0.0681,1.651,7493.63,510,18.3926,1.731,50.76,42,1.0,0,1.0,1,40
seq_01061,0.0678,1.644,7526.14,510,19.7611,1.703,50.76,42,1.0,0,1.0,1,40
seq_01062,0.0678,1.646,7520.0,510,19.4717,1.7614,50.76,42,1.0,0,1.0,1,40
seq_01063,0.0678,1.645,7521.96,510,16.9503,1.7042,50.76,42,1.0,0,1.0,1,40
seq_01064,0.0679,1.648,7508.89,510,17.8613,1.7793,50.76,42,1.0,0,1.0,1,40
seq_01065,0.0679,1.647,7515.49,510,17.466,1.7285,50.76,42,1.0,0,1.0,1,40
seq_01066,0.0678,1.646,7522.81,510,17.5728,1.7434,50.76,42,1.0,0,1.0,1,40
seq_01067,0.0678,1.645,7522.44,510,18.3592,1.7754,50.76,42,1.0,0,1.0,1,40
seq_01068,0.068,1.65,7500.68,510,17.5415,1.7203,50.76,42,1.0,0,1.0,1,40
seq_01069,0.068,1.65,7500.41,510,16.5442,1.7325,50.76,42,1.0,0,1.0,1,40
seq_01070,0.068,1.649,7503.86,510,20.1518,1.717,50.76,42,1.0,0,1.0,1,40
seq_01071,0.0679,1.648,7511.74,510,18.6436,1.781,50.76,42,1.0,0,1.0,1,40
seq_01072,0.0678,1.645,7525.59,510,17.79,1.7465,50.76,42,1.0,0,1.0,1,40
seq_01073,0.0682,1.653,7482.86,510,16.2209,1.7345,50.76,42,1.0,0,1.0,1,40
seq_01074,0.0678,1.646,7516.86,510,18.7978,1.7125,50.76,42,1.0,0,1.0,1,40
seq_01075,0.0681,1.653,7483.8,510,16.7489,1.7169,50.76,42,1.0,0,1.0,1,40
seq_01076,0.0678,1.645,7522.89,510,17.655,1.7226,50.76,42,1.0,0,1.0,1,40
seq_01077,0.0681,1.652,7490.88,510,16.7491,1.7067,50.76,42,1.0,0,1.0,1,40
seq_01078,0.068,1.65,7495.26,510,19.3209,1.7138,50.76,42,1.0,0,1.0,1,40
seq_01079,0.0678,1.644,7527.49,510,19.2162,1.7261,50.76,42,1.0,0,1.0,1,40
seq_01080,0.068,1.649,7504.12,510,18.8155,1.7418,50.76,42,1.0,0,1.0,1,40
seq_01081,0.0679,1.648,7506.81,510,18.5938,1.728,50.76,42,1.0,0,1.0,1,40
seq_01082,0.068,1.65,7501.25,510,16.0471,1.701,50.76,42,1.0,0,1.0,1,40
seq_01083,0.0681,1.652,7492.43,510,17.7161,1.7286,50.76,42,1.0,0,1.0,1,40
seq_01084,0.0678,1.646,7517.86,510,16.6682,1.7163,50.76,42,1.0,0,1.0,1,40
seq_01085,0.0681,1.652,7491.35,510,20.1905,1.7532,50.76,42,1.0,0,1.0,1,40
seq_01086,0.0678,1.645,7523.76,510,18.5658,1.7057,50.76,42,1.0,0,1.0,1,40
seq_01087,0.0679,1.648,7508.63,510,17.6987,1.7083,50.76,42,1.0,0,1.0,1,40
seq_01088,0.0679,1.647,7511.58,510,17.3956,1.7222,50.76,42,1.0,0,1.0,1,40
seq_01089,0.0681,1.653,7491.04,510,19.5976,1.7292,50.76,42,1.0,0,1.0,1,40
seq_01090,0.0677,1.644,7533.19,510,18.7341,1.761,50.76,42,1.0,0,1.0,1,40
seq_01091,0.0678,1.644,7523.15,510,18.4241,1.7278,50.76,42,1.0,0,1.0,1,40
seq_01092,0.0681,1.653,7485.98,510,17.1225,1.6898,50.76,42,1.0,0,1.0,1,40
seq_01093,0.068,1.65,7497.49,510,19.3582,1.7042,50.76,42,1.0,0,1.0,1,40
seq_01094,0.0678,1.644,7527.49,510,19.459,1.72,50.76,42,1.0,0,1.0,1,40
seq_01095,0.0677,1.642,7538.29,510,19.0144,1.7054,50.76,42,1.0,0,1.0,1,40
seq_01096,0.0679,1.648,7509.36,510,16.7712,1.7366,50.76,42,1.0,0,1.0,1,40
seq_01097,0.0678,1.645,7517.65,510,16.125,1.7322,50.76,42,1.0,0,1.0,1,40
seq_01098,0.0678,1.646,7516.78,510,17.2792,1.75,50.76,42,1.0,0,1.0,1,40
seq_01099,0.0678,1.644,7521.19,510,16.4449,1.739,50.76,42,1.0,0,1.0,1,40
seq_01100,0.0678,1.646,7517.76,510,19.1934,1.7901,50.76,42,1.0,0,1.0,1,40
seq_01101,0.0679,1.647,7510.97,510,17.7183,1.726,50.76,42,1.0,0,1.0,1,40
seq_01102,0.0679,1.648,7510.26,510,17.6395,1.7423,50.76,42,1.0,0,1.0,1,40
seq_01103,0.0678,1.645,7523.81,510,17.4937,1.7508,50.76,42,1.0,0,1.0,1,40
seq_01104,0.0679,1.647,7515.17,510,16.4015,1.7563,50.76,42,1.0,0,1.0,1,40
seq_01105,0.0677,1.644,7529.45,510,21.1003,1.7803,50.76,42,1.0,0,1.0,1,40
seq_01106,0.0676,1.642,7541.24,510,17.8099,1.7456,50.76,42,1.0,0,1.0,1,40
seq_01107,0.0677,1.643,7530.27,510,18.075,1.7032,50.76,42,1.0,0,1.0,1,40
seq_01108,0.0676,1.64,7548.1,510,18.6202,1.7528,50.76,42,1.0,0,1.0,1,40
seq_01109,0.0681,1.651,7493.19,510,17.5888,1.711,50.76,42,1.0,0,1.0,1,40
seq_01110,0.0676,1.641,7544.59,510,17.7295,1.7174,50.76,42,1.0,0,1.0,1,40
seq_01111,0.0677,1.643,7537.01,510,18.3455,1.7088,50.76,42,1.0,0,1.0,1,40
seq_01112,0.0676,1.642,7540.49,510,18.2175,1.748,50.76,42,1.0,0,1.0,1,40
seq_01113,0.0679,1.648,7508.6,510,18.2682,1.7299,50.76,42,1.0,0,1.0,1,40
seq_01114,0.0677,1.643,7532.79,510,19.4591,1.7239,50.76,42,1.0,0,1.0,1,40
seq_01115,0.068,1.649,7503.91,510,18.7944,1.7609,50.76,42,1.0,0,1.0,1,40
seq_01116,0.0678,1.645,7526.19,510,18.1905,1.7196,50.76,42,1.0,0,1.0,1,40
seq_01117,0.0676,1.641,7543.39,510,20.0589,1.7556,50.76,42,1.0,0,1.0,1,40
seq_01118,0.0679,1.648,7505.6,510,18.0805,1.7571,50.76,42,1.0,0,1.0,1,40
seq_01119,0.068,1.65,7500.54,510,17.5144,1.6834,50.76,42,1.0,0,1.0,1,40
seq_01120,0.0678,1.645,7519.42,510,17.9096,1.8018,50.76,42,1.0,0,1.0,1,40
seq_01121,0.0678,1.644,7526.91,510,19.0252,1.7574,50.76,42,1.0,0,1.0,1,40
seq_01122,0.0676,1.64,7543.63,510,19.0844,1.7481,50.76,42,1.0,0,1.0,1,40
seq_01123,0.068,1.65,7501.44,510,16.6032,1.7471,50.76,42,1.0,0,1.0,1,40
seq_01124,0.0676,1.64,7542.99,510,17.2329,1.7614,50.76,42,1.0,0,1.0,1,40
seq_01125,0.0677,1.643,7532.85,510,18.6394,1.6852,50.76,42,1.0,0,1.0,1,40
seq_01126,0.0677,1.642,7532.93,510,17.9771,1.7208,50.76,42,1.0,0,1.0,1,40
seq_01127,0.0679,1.648,7507.31,510,17.0959,1.6941,50.76,42,1.0,0,1.0,1,40
seq_01128,0.0681,1.651,7493.48,510,18.3308,1.699,50.76,42,1.0,0,1.0,1,40
seq_01129,0.0679,1.649,7506.86,510,17.858,1.6748,50.76,42,1.0,0,1.0,1,40
seq_01130,0.0678,1.645,7523.1,510,17.624,1.7269,50.76,42,1.0,0,1.0,1,40
seq_01131,0.068,1.65,7500.46,510,16.6906,1.7681,50.76,42,1.0,0,1.0,1,40
seq_01132,0.0676,1.641,7542.6,510,19.1642,1.7216,50.76,42,1.0,0,1.0,1,40
seq_01133,0.0679,1.648,7509.55,510,18.869,1.7506,50.76,42,1.0,0,1.0,1,40
seq_01134,0.0676,1.641,7539.51,510,18.4264,1.7322,50.76,42,1.0,0,1.0,1,40
seq_01135,0.0677,1.642,7534.68,510,18.3702,1.7102,50.76,42,1.0,0,1.0,1,40
seq_01136,0.0676,1.642,7539.54,510,18.0108,1.6863,50.76,42,1.0,0,1.0,1,40
seq_01137,0.0678,1.647,7517.2,510,21.1562,1.757,50.76,42,1.0,0,1.0,1,40
seq_01138,0.0676,1.64,7547.47,510,19.8538,1.7242,50.76,42,1.0,0,1.0,1,40
seq_01139,0.0677,1.643,7533.7,510,20.1177,1.7605,50.76,42,1.0,0,1.0,1,40
seq_01140,0.0678,1.645,7526.43,510,18.9034,1.6813,50.76,42,1.0,0,1.0,1,40
seq_01141,0.068,1.65,7499.68,510,18.6776,1.6745,50.76,42,1.0,0,1.0,1,40
seq_01142,0.0678,1.645,7522.12,510,16.8175,1.7194,50.76,42,1.0,0,1.0,1,40
seq_01143,0.0678,1.645,7521.56,510,17.6082,1.7296,50.76,42,1.0,0,1.0,1,40
seq_01144,0.0678,1.645,7521.25,510,19.1723,1.7236,50.76,42,1.0,0,1.0,1,40
seq_01145,0.0678,1.646,7518.18,510,19.2056,1.7138,50.76,42,1.0,0,1.0,1,40
seq_01146,0.0679,1.647,7510.63,510,20.3245,1.7958,50.76,42,1.0,0,1.0,1,40
seq_01147,0.0679,1.647,7511.74,510,18.1292,1.7817,50.76,42,1.0,0,1.0,1,40
seq_01148,0.0677,1.642,7537.52,510,19.006,1.7082,50.76,42,1.0,0,1.0,1,40
seq_01149,0.0678,1.645,7522.36,510,18.0844,1.6962,50.76,42,1.0,0,1.0,1,40
seq_01150,0.0676,1.641,7545.42,510,19.646,1.7148,50.76,42,1.0,0,1.0,1,40
seq_01151,0.0678,1.646,7524.32,510,19.0759,1.7211,50.76,42,1.0,0,1.0,1,40
seq_01152,0.0677,1.642,7535.66,510,20.8857,1.7604,50.76,42,1.0,0,1.0,1,40
seq_01153,0.0677,1.644,7528.47,510,20.1224,1.7202,50.76,42,1.0,0,1.0,1,40
seq_01154,0.0676,1.64,7545.71,510,19.028,1.8,50.76,42,1.0,0,1.0,1,40
seq_01155,0.0677,1.642,7534.65,510,20.0783,1.763,50.76,42,1.0,0,1.0,1,40
seq_01156,0.0676,1.64,7547.44,510,19.9077,1.6879,50.76,42,1.0,0,1.0,1,40
seq_01157,0.0677,1.644,7532.24,510,19.7969,1.7438,50.76,42,1.0,0,1.0,1,40
seq_01158,0.0676,1.641,7543.87,510,17.7635,1.704,50.76,42,1.0,0,1.0,1,40
seq_01159,0.068,1.65,7496.15,510,18.5102,1.7419,50.76,42,1.0,0,1.0,1,40
seq_01160,0.0678,1.645,7523.31,510,18.9792,1.7186,50.76,42,1.0,0,1.0,1,40
seq_01161,0.0678,1.647,7516.99,510,15.169,1.713,50.76,42,1.0,0,1.0,1,40
seq_01162,0.0677,1.642,7536.8,510,18.1785,1.7072,50.76,42,1.0,0,1.0,1,40
seq_01163,0.0678,1.645,7525.64,510,17.9873,1.743,50.76,42,1.0,0,1.0,1,40
seq_01164,0.0676,1.642,7540.39,510,18.5294,1.7364,50.76,42,1.0,0,1.0,1,40
seq_01165,0.0677,1.643,7536.96,510,17.198,1.7327,50.76,42,1.0,0,1.0,1,40
seq_01166,0.0676,1.64,7545.42,510,18.1311,1.711,50.76,42,1.0,0,1.0,1,40
seq_01167,0.0678,1.645,7525.0,510,17.1458,1.7235,50.76,42,1.0,0,1.0,1,40
seq_01168,0.0678,1.645,7521.43,510,17.1186,1.7291,50.76,42,1.0,0,1.0,1,40
seq_01169,0.0679,1.647,7516.46,510,20.2311,1.7607,50.76,42,1.0,0,1.0,1,40
seq_01170,0.0676,1.64,7544.03,510,17.6714,1.7392,50.76,42,1.0,0,1.0,1,40
seq_01171,0.0676,1.64,7545.18,510,17.2122,1.755,50.76,42,1.0,0,1.0,1,40
seq_01172,0.0677,1.644,7529.48,510,17.5114,1.7449,50.76,42,1.0,0,1.0,1,40
seq_01173,0.0678,1.646,7518.1,510,20.7365,1.7061,50.76,42,1.0,0,1.0,1,40
seq_01174,0.0676,1.642,7540.57,510,17.2947,1.7304,50.76,42,1.0,0,1.0,1,40
seq_01175,0.0677,1.642,7535.63,510,17.203,1.7579,50.76,42,1.0,0,1.0,1,40
seq_01176,0.0676,1.64,7545.02,510,18.0933,1.7291,50.76,42,1.0,0,1.0,1,40
seq_01177,0.0676,1.641,7542.2,510,17.8091,1.7749,50.76,42,1.0,0,1.0,1,40
seq_01178,0.0676,1.641,7541.74,510,17.0717,1.7739,50.76,42,1.0,0,1.0,1,40
seq_01179,0.0677,1.643,7532.82,510,19.5744,1.7375,50.76,42,1.0,0,1.0,1,40
seq_01180,0.0676,1.641,7542.52,510,18.6235,1.783,50.76,42,1.0,0,1.0,1,40
seq_01181,0.0677,1.642,7538.29,510,16.8594,1.7315,50.76,42,1.0,0,1.0,1,40
seq_01182,0.0677,1.643,7536.16,510,18.9364,1.7275,50.76,42,1.0,0,1.0,1,40
seq_01183,0.0678,1.645,7522.89,510,18.371,1.7115,50.76,42,1.0,0,1.0,1,40
seq_01184,0.0676,1.641,7541.64,510,18.5326,1.7338,50.76,42,1.0,0,1.0,1,40
seq_01185,0.0677,1.644,7530.14,510,20.7623,1.7312,50.76,42,1.0,0,1.0,1,40
seq_01186,0.0678,1.646,7519.55,510,19.28,1.7773,50.76,42,1.0,0,1.0,1,40
seq_01187,0.0679,1.645,7516.07,510,18.4879,1.7424,50.76,42,1.0,0,1.0,1,40
seq_01188,0.0678,1.646,7519.71,510,18.1552,1.7359,50.76,42,1.0,0,1.0,1,40
seq_01189,0.0676,1.641,7543.82,510,18.4943,1.7571,50.76,42,1.0,0,1.0,1,40
seq_01190,0.0677,1.643,7533.88,510,19.8475,1.7361,50.76,42,1.0,0,1.0,1,40
seq_01191,0.0679,1.648,7510.63,510,18.5183,1.747,50.76,42,1.0,0,1.0,1,40
seq_01192,0.0676,1.641,7540.76,510,17.6701,1.7274,50.76,42,1.0,0,1.0,1,40
seq_01193,0.0677,1.644,7529.72,510,19.1448,1.7572,50.76,42,1.0,0,1.0,1,40
seq_01194,0.0676,1.641,7543.9,510,17.8685,1.7384,50.76,42,1.0,0,1.0,1,40
